nsYMD,KOSPI,KOSDAQ,PORT_ASSET,P_return,Q_return,PORT_return,P_DD,Q_DD,PORT_DD,P-PORT_DD,Q-PORT_DD
20130916,1994.32,530.89,973133462,,,,,,,,
20130917,2013.37,526.2,972164821,,,,,,,,
20130923,2005.58,527.11,972362641,,,,,,,,
20130924,2009.41,527.07,976423893,,,,,,,,
20130925,2007.1,527.29,982709051,,,,,,,,
20130926,1998.06,527.27,992169066,,,,,,,,
20130927,2007.32,532.83,998526160,,,,,,,,
20130930,2011.8,537.5,987969780,,,,,,,,
20131001,1996.96,534.89,987146528,,,,,,,,
20131002,1998.87,530.35,985389169,,,,,,,,
20131004,1999.47,532.02,982511893,,,,,,,,
20131007,1996.98,532.01,976849907,,,,,,,,
20131008,1994.42,528.44,977484155,,,,,,,,
20131010,2002.76,528.83,974361634,,,,,,,,
20131011,2001.4,529.04,983050046,,,,,,,,
20131014,2024.9,532.6,979654779,,,,,,,,
20131015,2020.27,531.66,981647579,,,,,,,,
20131016,2040.96,533.12,978288649,,,,,,,,
20131017,2034.61,525.68,977875495,,,,,,,,
20131018,2040.61,521.52,981865107,,,,,,,,
20131021,2052.4,525.69,987814524,,,,,,,,
20131022,2053.01,529.34,988723515,,,,,,,,
20131023,2056.12,531.89,977420277,,,,,,,,
20131024,2035.75,525.38,986803963,,,,,,,,
20131025,2046.69,531.03,993775391,,,,,,,,
20131028,2034.39,534.02,999910563,,,,,,,,
20131029,2048.14,534.98,1002715702,,,,,,,,
20131030,2051.76,533.91,1007113312,,,,,,,,
20131031,2059.58,537.68,1004518407,,,,,,,,
20131101,2030.09,532.44,1006137708,,,,,,,,
20131104,2039.42,534.74,1009524114,,,,,,,,
20131105,2025.17,533.64,1001717381,,,,,,,,
20131106,2013.93,528.73,989425716,,,,,,,,
20131107,2013.67,525.99,982241551,,,,,,,,
20131108,2004.04,520.65,977644754,,,,,,,,
20131111,1984.87,515.74,977150135,,,,,,,,
20131112,1977.3,502.94,977751186,,,,,,,,
20131113,1995.48,510.73,962212446,,,,,,,,
20131114,1963.56,505.6,972521059,,,,,,,,
20131115,1967.56,511.75,982681221,,,,,,,,
20131118,2005.64,512.74,981191023,,,,,,,,
20131119,2010.81,509.54,970327330,,,,,,,,
20131120,2031.64,505.5,976483326,,,,,,,,
20131121,2017.24,504.16,978743276,,,,,,,,
20131122,1993.78,501.05,983500305,,,,,,,,
20131125,2006.23,504.06,995153633,,,,,,,,
20131126,2015.98,507.76,1004381785,,,,,,,,
20131127,2022.64,510.54,1005650478,,,,,,,,
20131128,2028.81,511.65,1023047184,,,,,,,,
20131129,2045.77,515.52,1025933307,,,,,,,,
20131202,2044.87,517.06,1028737855,,,,,,,,
20131203,2030.78,512.69,1019224495,,,,,,,,
20131204,2009.36,508.16,1026462235,,,,,,,,
20131205,1986.8,506.28,1025532162,,,,,,,,
20131206,1984.77,506.32,1030697329,,,,,,,,
20131209,1980.41,506.32,1026888415,,,,,,,,
20131210,2000.38,502.23,1021441252,,,,,,,,
20131211,1993.45,497.72,1005112442,,,,,,,,
20131212,1977.97,494.78,1012174358,,,,,,,,
20131213,1967.93,495.64,1007327596,,,,,,,,
20131216,1962.91,494.36,1002280585,,,,,,,,
20131217,1961.15,488.19,998071991,,,,,,,,
20131218,1965.74,486.15,988474253,,,,,,,,
20131219,1974.63,485.65,987867252,,,,,,,,
20131220,1975.65,484.17,988771295,,,,,,,,
20131223,1983.35,488.41,992802373,,,,,,,,
20131224,1996.89,489.63,992780678,,,,,,,,
20131226,2001.59,491.08,1000658935,,,,,,,,
20131227,1999.3,488.87,1008429415,,,,,,,,
20131230,2002.28,496.77,1015110025,,,,,,,,
20140102,2011.34,499.99,1015965984,,,,,,,,
20140103,1967.19,496.28,1022510615,,,,,,,,
20140106,1946.14,499.33,1028810716,,,,,,,,
20140107,1953.28,500.62,1037104077,,,,,,,,
20140108,1959.44,504.86,1037486489,,,,,,,,
20140109,1958.96,509.78,1040476458,,,,,,,,
20140110,1946.11,511.6,1041299323,,,,,,,,
20140113,1938.54,510.19,1046409886,,,,,,,,
20140114,1948.92,512.92,1048894228,,,,,,,,
20140115,1946.07,512.27,1050299165,,,,,,,,
20140116,1953.28,515.97,1054646916,,,,,,,,
20140117,1957.32,517.83,1056925158,,,,,,,,
20140120,1944.48,518.1,1052978241,,,,,,,,
20140121,1953.78,519.99,1057709323,,,,,,,,
20140122,1963.89,520.99,1068376524,,,,,,,,
20140123,1970.42,523.07,1071503416,,,,,,,,
20140124,1947.59,522.72,1062993839,,,,,,,,
20140127,1940.56,520.31,1041712925,,,,,,,,
20140128,1910.34,507.51,1049909420,,,,,,,,
20140129,1916.93,509.29,1062889405,,,,,,,,
20140203,1941.15,515.2,1061261197,,,,,,,,
20140204,1919.96,513.62,1049747547,,,,,,,,
20140205,1886.85,507.56,1051302127,,,,,,,,
20140206,1891.32,505.62,1058781603,,,,,,,,
20140207,1907.89,509.87,1064044059,,,,,,,,
20140210,1922.5,514.45,1078251554,,,,,,,,
20140211,1923.3,518.47,1082974094,,,,,,,,
20140212,1932.06,518.9,1088183728,,,,,,,,
20140213,1935.84,520.64,1090037128,,,,,,,,
20140214,1926.96,521.82,1095066252,,,,,,,,
20140217,1940.28,522.58,1111594383,,,,,,,,
20140218,1946.36,522,1112236437,,,,,,,,
20140219,1946.91,525.42,1123478356,,,,,,,,
20140220,1942.93,529.87,1133325210,,,,,,,,
20140221,1930.57,525.69,1142913991,,,,,,,,
20140224,1957.83,528.51,1148214776,,,,,,,,
20140225,1949.05,526.34,1157036507,,,,,,,,
20140226,1964.86,528.61,1160971574,,,,,,,,
20140227,1970.77,529.23,1163082438,,,,,,,,
20140228,1978.43,528.37,1157656397,,,,,,,,
20140303,1979.99,528.96,1149847594,,,,,,,,
20140304,1964.69,529.86,1145597631,,,,,,,,
20140305,1954.11,531.54,1154487634,,,,,,,,
20140306,1971.24,536.77,1160885728,,,,,,,,
20140307,1975.62,540.33,1161799510,,,,,,,,
20140310,1974.68,543.76,1150048010,,,,,,,,
20140311,1954.42,542.19,1160711460,,,,,,,,
20140312,1963.87,547.68,1152613189,,,,,,,,
20140313,1932.54,539.3,1163585029,,,,,,,,
20140314,1934.38,547.51,1164817476,,,,,,,,
20140317,1919.9,544.27,1158555833,,,,,,,,
20140318,1927.53,535.82,1164192174,,,,,,,,
20140319,1940.21,541.15,1174063840,,,,,,,,
20140320,1937.68,542.25,1172479332,,,,,,,,
20140321,1919.52,541.79,1183181245,,,,,,,,
20140324,1934.94,546.81,1194606999,,,,,,,,
20140325,1945.55,545.6,1192233199,,,,,,,,
20140326,1941.25,539.05,1195775568,,,,,,,,
20140327,1964.31,544.13,1194961258,,,,,,,,
20140328,1977.97,541.46,1196472662,,,,,,,,
20140331,1981,544.1,1198395017,,,,,,,,
20140401,1985.61,541.58,1216869858,,,,,,,,
20140402,1991.98,549.08,1233040812,,,,,,,,
20140403,1997.25,557.65,1242058517,,,,,,,,
20140404,1993.7,557.01,1256559454,,,,,,,,
20140407,1988.09,560.44,1257251871,,,,,,,,
20140408,1989.7,554.23,1254196044,,,,,,,,
20140409,1993.03,554.07,1262293733,,,,,,,,
20140410,1998.95,552.22,1264928559,,,,,,,,
20140411,2008.61,555.1,1262849574,,,,,,,,
20140414,1997.44,555.87,1269767524,,,,,,,,
20140415,1997.02,562.04,1286546038,,,,,,,,
20140416,1992.27,562.11,1292299483,,,,,,,,
20140417,1992.21,565.96,1288031064,,,,,,,,
20140418,1992.05,565.75,1297674193,,,,,,,,
20140421,2004.28,571.23,1284539124,,,,,,,,
20140422,1999.22,569.28,1284980025,,,,,,,,
20140423,2004.22,570.98,1273295026,,,,,,,,
20140424,2000.37,565.47,1259637301,,,,,,,,
20140425,1998.34,561.12,1254291474,,,,,,,,
20140428,1971.66,556.48,1254370528,,,,,,,,
20140429,1969.26,556.96,1259978133,,,,,,,,
20140430,1964.77,556.97,1263816558,,,,,,,,
20140502,1961.79,559.34,1272679426,,,,,,,,
20140507,1959.44,558.66,1256588689,,,,,,,,
20140508,1939.88,550.35,1259744014,,,,,,,,
20140509,1950.6,546.89,1275031976,,,,,,,,
20140512,1956.55,550.19,1293450035,,,,,,,,
20140513,1964.94,551.4,1313655261,,,,,,,,
20140514,1982.93,557.16,1314596394,,,,,,,,
20140515,2010.83,560.3,1317759232,,,,,,,,
20140516,2010.2,561.75,1313229273,,,,,,,,
20140519,2013.44,557.59,1299450714,,,,,,,,
20140520,2015.14,546.81,1286531891,,,,,,,,
20140521,2011.26,542.96,1298730700,,,,,,,,
20140522,2008.33,545.59,1296224927,,,,,,,,
20140523,2015.59,546.75,1304282723,,,,,,,,
20140526,2017.17,549.7,1308855344,,,,,,,,
20140527,2010.35,548.83,1314624356,,,,,,,,
20140528,1997.63,547.97,1318545518,,,,,,,,
20140529,2017.06,549.96,1313733842,,,,,,,,
20140530,2012.26,549.61,1325343157,,,,,,,,
20140602,1994.96,546.53,1302167571,,,,,,,,
20140603,2002,535.15,1305608664,,,,,,,,
20140605,2008.56,531.28,1298030974,,,,,,,,
20140609,1995.48,523.12,1303272239,,,,,,,,
20140610,1990.04,524.03,1310720419,,,,,,,,
20140611,2011.8,532.64,1310830024,,,,,,,,
20140612,2014.67,533.3,1326009091,,,,,,,,
20140613,2011.65,536.14,1328829961,,,,,,,,
20140616,1990.85,536.34,1339548368,,,,,,,,
20140617,1993.59,536.02,1352674410,,,,,,,,
20140618,2001.55,537.9,1353051557,,,,,,,,
20140619,1989.49,537.05,1352367443,,,,,,,,
20140620,1992.03,536.79,1356776891,,,,,,,,
20140623,1968.07,536.69,1331470685,,,,,,,,
20140624,1974.92,529.96,1330470427,,,,,,,,
20140625,1994.35,529.49,1319993981,,,,,,,,
20140626,1981.77,527.26,1331041008,,,,,,,,
20140627,1995.05,530.04,1339684672,,,,,,,,
20140630,1988.51,531.43,1354572939,,,,,,,,
20140701,2002.21,537.06,1361895527,,,,,,,,
20140702,1999,544.9,1374300295,,,,,,,,
20140703,2015.28,549.03,1384876006,,,,,,,,
20140704,2010.97,550.68,1413784833,,,,,,,,
20140707,2009.66,552.9,1429362948,,,,,,,,
20140708,2005.12,553.15,1448036039,,,,,,,,
20140709,2006.66,554.9,1465424227,,,,,,,,
20140710,2000.5,555.84,1469975078,,,,,,,,
20140711,2002.84,559.32,1465879052,,,,,,,,
20140714,1988.74,556.58,1480004050,,,,,,,,
20140715,1993.88,561.5,1475427883,,,,,,,,
20140716,2012.72,559.15,1483584120,,,,,,,,
20140717,2013.48,555.27,1489088297,,,,,,,,
20140718,2020.9,558.94,1485031319,,,,,,,,
20140721,2019.42,560.26,1488362298,,,,,,,,
20140722,2018.5,561.75,1496001825,,,,,,,,
20140723,2028.93,564.93,1496926713,,,,,,,,
20140724,2028.32,563.14,1472268015,,,,,,,,
20140725,2026.62,559.67,1478103081,,,,,,,,
20140728,2033.85,562.78,1464668329,,,,,,,,
20140729,2048.81,552.98,1448070281,,,,,,,,
20140730,2061.97,541.82,1447379780,,,,,,,,
20140731,2082.61,541.81,1436639314,,,,,,,,
20140801,2076.12,536.32,1440956079,,,,,,,,
20140804,2073.1,541.09,1460200886,,,,,,,,
20140805,2080.42,549.61,1463251399,,,,,,,,
20140806,2066.26,547.75,1461559477,,,,,,,,
20140807,2060.73,548.43,1456284366,,,,,,,,
20140808,2054.51,547.11,1445327789,,,,,,,,
20140811,2031.1,544.24,1438715664,,,,,,,,
20140812,2039.37,546.3,1435953134,,,,,,,,
20140813,2041.47,545.76,1447061082,,,,,,,,
20140814,2062.36,551.73,1459919541,,,,,,,,
20140818,2063.22,558.18,1469929082,,,,,,,,
20140819,2053.13,561.1,1465151128,,,,,,,,
20140820,2071.14,562.66,1455052952,,,,,,,,
20140821,2072.78,561.96,1452006088,,,,,,,,
20140822,2044.21,562.52,1473137596,,,,,,,,
20140825,2056.7,566.35,1453561387,,,,,,,,
20140826,2060.89,564.4,1468559572,,,,,,,,
20140827,2068.05,568.24,1457645296,,,,,,,,
20140828,2074.93,567.23,1464550866,,,,,,,,
20140829,2075.76,570.24,1460737689,,,,,,,,
20140901,2068.54,570.2,1444521166,,,,,,,,
20140902,2067.86,566.95,1445046564,,,,,,,,
20140903,2051.58,568.74,1443687311,,,,,,,,
20140904,2051.2,571.4,1435916122,,,,,,,,
20140905,2056.26,568.9,1453882922,,,,,,,,
20140911,2049.41,572.37,1460376849,,,,,,,,
20140912,2034.16,573.7,1450682207,,,,,,,,
20140915,2041.86,570.65,1443600538,,,,,,,,
20140916,2035.82,565.77,1447245385,,,,,,,,
20140917,2042.92,572.36,1459643226,,,,,,,,
20140918,2062.61,574.98,1471467653,,,,,,,,
20140919,2047.74,576.97,1478844117,,,,,,,,
20140922,2053.82,581.38,1478972977,,,,,,,,
20140923,2039.27,577.35,1473077251,,,,,,,,
20140924,2028.91,575.56,1473834340,,,,,,,,
20140925,2035.64,580.42,1469983813,,,,,,,,
20140926,2034.11,577.48,1478600627,,,,,,,,
20140929,2031.64,577.66,1471948755,,,,,,,,
20140930,2026.6,569.27,1478630029,,,,,,,,
20141001,2020.09,573.22,1454105275,,,,,,,,
20141002,1991.54,566.99,1449554588,,,,,,,,
20141006,1976.16,569.84,1432829903,,,,,,,,
20141007,1968.39,566.27,1430033064,,,,,,,,
20141008,1972.91,562.82,1427825719,,,,,,,,
20141010,1965.25,566.74,1407765248,,,,,,,,
20141013,1940.92,555.95,1362819456,,,,,,,,
20141014,1927.21,534.31,1363355146,,,,,,,,
20141015,1929.25,544.05,1363083443,,,,,,,,
20141016,1925.91,545.51,1361885684,,,,,,,,
20141017,1918.83,545.49,1357836708,,,,,,,,
20141020,1900.66,547.7,1389067935,,,,,,,,
20141021,1930.06,556.01,1390534858,,,,,,,,
20141022,1915.28,557.54,1408019980,,,,,,,,
20141023,1936.97,564.52,1409452017,,,,,,,,
20141024,1931.65,564.31,1393812608,,,,,,,,
20141027,1925.69,560.66,1408045948,,,,,,,,
20141028,1931.97,559.92,1402818804,,,,,,,,
20141029,1925.68,562.29,1410030461,,,,,,,,
20141030,1961.17,561.03,1396939654,,,,,,,,
20141031,1958.93,557.86,1385653551,,,,,,,,
20141103,1964.43,558.7,1370407667,,,,,,,,
20141104,1952.97,552.47,1347022199,,,,,,,,
20141105,1935.19,542.16,1336510806,,,,,,,,
20141106,1931.43,540.27,1326893084,,,,,,,,
20141107,1936.48,531.81,1342480203,,,,,,,,
20141110,1939.87,539.9,1351384409,,,,,,,,
20141111,1958.23,539.22,1367736187,,,,,,,,
20141112,1963,545.13,1379336749,,,,,,,,
20141113,1967.27,546.46,1387033629,,,,,,,,
20141114,1960.51,547.7,1380792998,,,,,,,,
20141117,1945.14,541.93,1368821991,,,,,,,,
20141118,1943.63,531.18,1367608197,,,,,,,,
20141119,1967.01,536.2,1359951446,,,,,,,,
20141120,1966.87,540.84,1360932954,,,,,,,,
20141121,1958.04,539.93,1368314609,,,,,,,,
20141124,1964.84,543.98,1378902721,,,,,,,,
20141125,1978.54,541.93,1384735314,,,,,,,,
20141126,1980.21,546.34,1394036239,,,,,,,,
20141127,1980.84,547.34,1391041390,,,,,,,,
20141128,1982.09,545.97,1385746869,,,,,,,,
20141201,1980.78,545.08,1368083034,,,,,,,,
20141202,1965.22,539.45,1377082872,,,,,,,,
20141203,1965.83,541.53,1384182649,,,,,,,,
20141204,1969.91,545.02,1384664437,,,,,,,,
20141205,1986.61,548.16,1384877842,,,,,,,,
20141208,1986.62,550.85,1392095482,,,,,,,,
20141209,1978.95,551.4,1383228028,,,,,,,,
20141210,1970.95,546.57,1373863436,,,,,,,,
20141211,1945.56,541.96,1366012401,,,,,,,,
20141212,1916.59,537.21,1379800131,,,,,,,,
20141215,1921.71,533.67,1383461617,,,,,,,,
20141216,1920.36,538.09,1396212566,,,,,,,,
20141217,1904.13,534.15,1382544334,,,,,,,,
20141218,1900.16,533.06,1369750446,,,,,,,,
20141219,1897.5,527.52,1385953393,,,,,,,,
20141222,1929.98,535.51,1390278282,,,,,,,,
20141223,1943.12,536.78,1388483604,,,,,,,,
20141224,1939.02,534.65,1404150724,,,,,,,,
20141226,1946.61,536.89,1412137030,,,,,,,,
20141229,1948.16,535.17,1401984033,,,,,,,,
20141230,1927.86,539.22,1404333118,,,,,,,,
20150102,1915.59,542.97,1408888452,,,,,,,,
20150105,1926.44,553.73,1423310110,,,,,,,,
20150106,1915.75,561.25,1423457511,,,,,,,,
20150107,1882.45,558.9,1426564099,,,,,,,,
20150108,1883.83,561.32,1425602371,,,,,,,,
20150109,1904.65,566.43,1441128223,,,,,,,,
20150112,1924.7,572.99,1452903554,,,,,,,,
20150113,1920.95,574.76,1442669349,,,,,,,,
20150114,1917.14,571,1442765645,,,,,,,,
20150115,1913.66,574.17,1448397450,,,,,,,,
20150116,1914.14,581.39,1447976165,,,,,,,,
20150119,1888.13,577.41,1452703131,,,,,,,,
20150120,1902.62,577.94,1470474725,,,,,,,,
20150121,1918.31,582.27,1501318869,,,,,,,,
20150122,1921.23,584.34,1492555639,,,,,,,,
20150123,1920.82,578.42,1513425781,,,,,,,,
20150126,1936.09,589.31,1522969608,,,,,,,,
20150127,1935.68,590.34,1547344663,,,,,,,,
20150128,1952.4,587.84,1554022897,,,,,,,,
20150129,1961.58,594.39,1553531441,,,,,,,,
20150130,1951.02,593.12,1548431772,,,,,,,,
20150202,1949.26,591.58,1556836523,,,,,,,,
20150203,1952.68,590.27,1571186886,,,,,,,,
20150204,1951.96,593.31,1586009712,,,,,,,,
20150205,1962.79,598.23,1615747550,,,,,,,,
20150206,1952.84,600.81,1621567005,,,,,,,,
20150209,1955.52,604.13,1614007695,,,,,,,,
20150210,1947,593.75,1607606926,,,,,,,,
20150211,1935.86,592.95,1622728115,,,,,,,,
20150212,1945.7,601.41,1620418890,,,,,,,,
20150213,1941.63,602.24,1643220132,,,,,,,,
20150216,1957.5,608.07,1669699912,,,,,,,,
20150217,1958.23,610.16,1678379566,,,,,,,,
20150223,1961.45,609.1,1675153464,,,,,,,,
20150224,1968.39,615.52,1696608272,,,,,,,,
20150225,1976.12,621.31,1698872134,,,,,,,,
20150226,1990.47,616.57,1722730921,,,,,,,,
20150227,1993.08,617.08,1729815389,,,,,,,,
20150302,1985.8,624.56,1728582599,,,,,,,,
20150303,1996.81,621.81,1733429775,,,,,,,,
20150304,2001.38,625.64,1748881992,,,,,,,,
20150305,1998.29,630.35,1771108012,,,,,,,,
20150306,1998.38,631.43,1778349844,,,,,,,,
20150309,2012.94,635.84,1768722184,,,,,,,,
20150310,1992.82,629.26,1759677919,,,,,,,,
20150311,1984.77,621.99,1745032733,,,,,,,,
20150312,1980.83,619.61,1788078399,,,,,,,,
20150313,1970.59,628.15,1793924330,,,,,,,,
20150316,1985.79,634.25,1795925383,,,,,,,,
20150317,1987.33,635.4,1827072367,,,,,,,,
20150318,2029.91,636.05,1840547461,,,,,,,,
20150319,2028.45,628.99,1864128317,,,,,,,,
20150320,2037.89,631.81,1895273493,,,,,,,,
20150323,2037.24,640.08,1906499794,,,,,,,,
20150324,2036.59,640.29,1929925533,,,,,,,,
20150325,2041.37,641.87,1959253395,,,,,,,,
20150326,2042.81,651.05,1984826873,,,,,,,,
20150327,2022.56,642.53,2009630512,,,,,,,,
20150330,2019.8,640.12,2030831017,,,,,,,,
20150331,2030.04,646.74,2036898669,,,,,,,,
20150401,2041.03,650.49,2040201488,,,,,,,,
20150402,2028.45,650.23,2036372596,,,,,,,,
20150403,2029.07,650.57,2055807411,,,,,,,,
20150406,2045.42,658.04,2071148505,,,,,,,,
20150407,2046.43,662.15,2079347526,,,,,,,,
20150408,2047.03,666.83,2106551658,,,,,,,,
20150409,2059.26,668.03,2151610039,,,,,,,,
20150410,2058.87,676.96,2166387151,,,,,,,,
20150413,2087.76,682.02,2174698313,,,,,,,,
20150414,2098.92,689.39,2129338237,,,,,,,,
20150415,2111.72,684.97,2149489324,,,,,,,,
20150416,2119.96,694.44,2168968137,,,,,,,,
20150417,2139.9,698.31,2206922699,,,,,,,,
20150420,2143.5,706.9,2193104730,,,,,,,,
20150421,2146.71,706.96,2236882319,,,,,,,,
20150422,2144.79,714.52,2172040957,,,,,,,,
20150423,2143.89,703.34,2119034444,,,,,,,,
20150424,2173.41,692.48,2132882794,,,,,,,,
20150427,2159.8,690.74,2206042289,,,,,,,,
20150428,2157.54,699.39,2191915692,,,,,,,,
20150429,2147.67,696.79,2203981876,,,,,,,,
20150430,2142.63,695.69,2183713620,,,,,,,,
20150504,2127.17,689.01,2177173649,,,,,,,,
20150506,2132.23,677.9,2144706348,,,,,,,,
20150507,2104.58,665.94,2167311295,,,,,,,,
20150508,2091,673.08,2184652191,,,,,,,,
20150511,2085.52,681.69,2222902976,,,,,,,,
20150512,2097.38,692.29,2226676614,,,,,,,,
20150513,2096.77,686.74,2251740644,,,,,,,,
20150514,2114.16,692.23,2249617275,,,,,,,,
20150515,2120.33,699.27,2252896707,,,,,,,,
20150518,2106.5,705.4,2252617599,,,,,,,,
20150519,2113.72,703.25,2249933506,,,,,,,,
20150520,2120.85,706.79,2261118407,,,,,,,,
20150521,2139.54,713.95,2266530087,,,,,,,,
20150522,2122.81,715.64,2303879944,,,,,,,,
20150526,2146.1,713.54,2276697927,,,,,,,,
20150527,2143.5,708.66,2220697778,,,,,,,,
20150528,2107.5,699.19,2242386851,,,,,,,,
20150529,2110.89,709.01,2257805528,,,,,,,,
20150601,2114.8,711.39,2294884770,,,,,,,,
20150602,2102.37,715.73,2281919538,,,,,,,,
20150603,2078.64,704.77,2257705773,,,,,,,,
20150604,2063.16,696.97,2269821090,,,,,,,,
20150605,2072.86,704.56,2255841610,,,,,,,,
20150608,2068.1,707.27,2297601692,,,,,,,,
20150609,2065.19,716.43,2336751029,,,,,,,,
20150610,2064.03,722.51,2349852506,,,,,,,,
20150611,2051.32,718.23,2337088234,,,,,,,,
20150612,2056.61,717,2307233705,,,,,,,,
20150615,2052.17,712.4,2255888087,,,,,,,,
20150616,2042.32,705.85,2243310775,,,,,,,,
20150617,2028.72,706.28,2255484359,,,,,,,,
20150618,2034.86,718.61,2253279377,,,,,,,,
20150619,2041.88,725.2,2284324256,,,,,,,,
20150622,2046.96,729.92,2296541592,,,,,,,,
20150623,2055.16,734.61,2360573256,,,,,,,,
20150624,2081.2,739.82,2405536584,,,,,,,,
20150625,2085.53,746.62,2400093660,,,,,,,,
20150626,2085.06,753.66,2380955410,,,,,,,,
20150629,2090.26,750.5,2305940017,,,,,,,,
20150630,2060.49,733.04,2336789524,,,,,,,,
20150701,2074.2,742.27,2395070709,,,,,,,,
20150702,2097.89,760.67,2461669908,,,,,,,,
20150703,2107.33,768.67,2449540367,,,,,,,,
20150706,2104.41,769.26,2402326011,,,,,,,,
20150707,2053.93,752.01,2423801564,,,,,,,,
20150708,2040.29,729.64,2434251726,,,,,,,,
20150709,2016.21,726.22,2391672898,,,,,,,,
20150710,2027.81,726.01,2414766051,,,,,,,,
20150713,2031.17,730.72,2479683912,,,,,,,,
20150714,2061.52,749.46,2489733890,,,,,,,,
20150715,2059.23,757.12,2512329324,,,,,,,,
20150716,2072.91,761.59,2570157869,,,,,,,,
20150717,2087.89,774.4,2594006267,,,,,,,,
20150720,2076.79,773.23,2640106627,,,,,,,,
20150721,2073.31,782.64,2649592984,,,,,,,,
20150722,2083.62,781.99,2650920385,,,,,,,,
20150723,2064.73,776.57,2651825806,,,,,,,,
20150724,2065.07,776.99,2630466172,,,,,,,,
20150727,2045.96,776.26,2610757035,,,,,,,,
20150728,2038.81,751.04,2587165229,,,,,,,,
20150729,2039.1,745.24,2564684513,,,,,,,,
20150730,2037.62,730.47,2511098245,,,,,,,,
20150731,2019.03,712.86,2520983064,,,,,,,,
20150803,2030.16,725.06,2525873949,,,,,,,,
20150804,2008.49,714.34,2545899041,,,,,,,,
20150805,2027.99,730.03,2568383836,,,,,,,,
20150806,2029.76,741.26,2595809183,,,,,,,,
20150807,2013.29,747.74,2616839822,,,,,,,,
20150810,2010.23,751.49,2620322003,,,,,,,,
20150811,2003.17,746.34,2590052918,,,,,,,,
20150812,1986.65,732.26,2549365537,,,,,,,,
20150813,1975.47,717.2,2577295372,,,,,,,,
20150817,1983.46,731.36,2567257221,,,,,,,,
20150818,1968.52,722.01,2515464679,,,,,,,,
20150819,1956.26,699.8,2415138043,,,,,,,,
20150820,1939.38,670.55,2373211749,,,,,,,,
20150821,1914.55,656.71,2151866354,,,,,,,,
20150824,1876.07,627.05,2115441257,,,,,,,,
20150825,1829.81,613.33,2193091895,,,,,,,,
20150826,1846.63,645.43,2290827582,,,,,,,,
20150827,1894.09,667.44,2327356985,,,,,,,,
20150828,1908,673.71,2364318270,,,,,,,,
20150831,1937.67,687.96,2356137187,,,,,,,,
20150901,1941.49,687.11,2323098197,,,,,,,,
20150902,1914.23,672.94,2333744019,,,,,,,,
20150903,1915.22,678.02,2329359727,,,,,,,,
20150904,1915.53,678.25,2273821462,,,,,,,,
20150907,1886.04,650.45,2275468513,,,,,,,,
20150908,1883.22,648.8,2295047753,,,,,,,,
20150909,1878.68,638.22,2351099667,,,,,,,,
20150910,1934.2,660.67,2370494420,,,,,,,,
20150911,1962.11,668.29,2375791450,,,,,,,,
20150914,1941.37,669.87,2352150681,,,,,,,,
20150915,1931.46,662.88,2351551088,,,,,,,,
20150916,1937.56,666.75,2392181250,,,,,,,,
20150917,1975.45,676.48,2383530239,,,,,,,,
20150918,1976.49,671.05,2421332776,,,,,,,,
20150921,1995.95,690.18,2399307871,,,,,,,,
20150922,1964.68,688.9,2409557759,,,,,,,,
20150923,1982.06,693.67,2373621987,,,,,,,,
20150924,1944.64,680.28,2401637423,,,,,,,,
20150925,1947.1,683.88,2415766189,,,,,,,,
20150930,1942.85,682.7,2404635961,,,,,,,,
20151001,1962.81,678.48,2447032502,,,,,,,,
20151002,1979.32,684.79,2455847008,,,,,,,,
20151005,1969.68,686.42,2488661717,,,,,,,,
20151006,1978.25,691.19,2501991245,,,,,,,,
20151007,1990.65,689.06,2505818104,,,,,,,,
20151008,2005.84,679.83,2495861002,,,,,,,,
20151012,2019.53,674.97,2516398216,,,,,,,,
20151013,2021.63,672.96,2498009629,,,,,,,,
20151014,2019.05,672.82,2537057811,,,,,,,,
20151015,2009.55,668.92,2531771725,,,,,,,,
20151016,2033.27,676.05,2534134755,,,,,,,,
20151019,2030.26,681.73,2532142307,,,,,,,,
20151020,2030.27,684.29,2595545253,,,,,,,,
20151021,2039.36,691.21,2591941095,,,,,,,,
20151022,2042.98,686.5,2567579367,,,,,,,,
20151023,2023,676.3,2556901386,,,,,,,,
20151026,2040.4,681.97,2563496040,,,,,,,,
20151027,2048.08,690.73,2548120269,,,,,,,,
20151028,2044.65,688.32,2525914317,,,,,,,,
20151029,2042.51,693.53,2519986464,,,,,,,,
20151030,2034.16,690.63,2517670558,,,,,,,,
20151102,2029.47,683.63,2508923852,,,,,,,,
20151103,2035.24,680.01,2509507832,,,,,,,,
20151104,2048.4,682.13,2542571338,,,,,,,,
20151105,2052.77,686.18,2551203294,,,,,,,,
20151106,2049.41,694.43,2558119789,,,,,,,,
20151109,2041.07,694.21,2489466430,,,,,,,,
20151110,2025.7,671.84,2430937973,,,,,,,,
20151111,1996.59,656.7,2477747592,,,,,,,,
20151112,1997.27,667.21,2522445524,,,,,,,,
20151113,1993.36,672.99,2469801164,,,,,,,,
20151116,1973.29,670.52,2431314516,,,,,,,,
20151117,1943.02,659.2,2497837926,,,,,,,,
20151118,1963.58,672.17,2522921247,,,,,,,,
20151119,1962.88,670.67,2515211501,,,,,,,,
20151120,1988.91,680.57,2543549604,,,,,,,,
20151123,1989.86,685.16,2591968243,,,,,,,,
